"pvalue" "adjpvalue" "logFC" "score"
"AZIN1" 2.01201043233013e-06 4.90726088961935e-06 0.408240893526656 0.999997987989568
"ATP6V1C1" 9.68626374754971e-06 2.18319938491097e-05 0.309027383974451 0.999990313736252
"OTUD6B" 0.00927041260093968 0.0142687741998813 0.279856373801008 0.99072958739906
"CDK19" 0.799558796892664 0.827610948589687 -0.0196740380518127 0.200441203107336
"GTF3C6" 1.64637004459958e-07 4.52604439225269e-07 0.442370599923566 0.999999835362996
"TTC39B" 0.000176983124328372 0.000345254089537048 -0.427616290812547 0.999823016875672
"AGPAT5" 2.71560719891168e-05 5.8167368540832e-05 0.495957825555903 0.999972843928011
"MMS19" 0.00103829117444689 0.00182803169442789 0.188071963467564 0.998961708825553
"PI4K2A" 4.75614952863623e-05 9.89959165664909e-05 -0.287797516231958 0.999952438504714
"MARVELD1" 0.0190364921216927 0.0279253825766967 -0.271986679493949 0.980963507878307
"ZFYVE27" 0.0158087236462123 0.0234614375864702 0.167886006747833 0.984191276353788
"GOLGA7B" 6.82595608091759e-09 2.16128475911111e-08 2.06626028134987 0.999999993174044
"GPR78" 1.40265267914459e-07 3.89319997623869e-07 1.42904896576249 0.999999859734732
"TRMT44" 0.0349580055230292 0.0490165757698808 0.132171305959973 0.965041994476971
"SLC25A28" 0.000407043562769892 0.00075898330912319 -0.234220019738001 0.99959295643723
"HSPA13" 0.093908476452491 0.122178738138439 0.171138743345816 0.906091523547509
"SAMSN1" 2.8079407283502e-06 6.73646824446831e-06 -0.697509416601165 0.999997192059272
"USP25" 8.61697289270796e-08 2.44602526903356e-07 -0.466002386605397 0.999999913830271
"ZCCHC10" 0.232841009234012 0.278618045695926 -0.0930731651505827 0.767158990765988
"C16orf87" 5.76228812652046e-14 2.97788994529473e-13 0.66387551201397 0.999999999999942
"MOV10" 2.51823376008416e-15 1.46418861991339e-14 0.688322511383918 0.999999999999997
"RHOC" 0.137130388085531 0.172337231528092 0.170447837793288 0.862869611914469
"PPM1J" 7.92561528582543e-08 2.25812133801587e-07 1.0061862472426 0.999999920743847
"DBI" 1.74853322210695e-11 7.22204669381895e-11 -0.667361489941951 0.999999999982515
"SLC16A1" 0.329800888472099 0.381316023667849 0.225195903024767 0.670199111527901
"HEATR3" 4.06965333450172e-09 1.31938570114931e-08 0.418657747185197 0.999999995930347
"TRIM74" 0.601814090582116 0.648364135127844 -0.101347761094352 0.398185909417884
"NIFK" 1.88822227022153e-19 1.53271952674399e-18 0.800761397539038 1
"OXA1L" 7.61375391261013e-06 1.73498497960566e-05 0.312416690405365 0.999992386246087
"SLC7A7" 7.73195448952769e-33 1.532047837366e-31 -1.61899491502581 1
"MAGEC1" 0.000100456277096182 0.000201474669644904 1.97748135469164 0.999899543722904
"LARP1" 7.57332947753203e-12 3.23662509653191e-11 0.541952527052706 0.999999999992427
"CNOT8" 0.0242205437269238 0.0349546483331741 -0.186966423516954 0.975779456273076
"GRIA1" 1.1068465923576e-97 3.24587794329739e-95 -5.06642179864619 1
"LRGUK" 0.0348934082403151 0.0489345084347485 -0.442468837588255 0.965106591759685
"SETD9" 0.297940202237378 0.347844916531789 0.128768626566492 0.702059797762622
"MIER3" 0.044336542225205 0.061088680125605 0.153429496973882 0.955663457774795
"NUP205" 9.18671414000385e-12 3.9013299727257e-11 0.602959066326136 0.999999999990813
"ZKSCAN2" 0.17514504329147 0.215461399073154 0.118224120644058 0.82485495670853
"C9orf85" 0.102567425728573 0.132239009558445 -0.114600401242702 0.897432574271427
"PIK3AP1" 1.89301268325485e-09 6.33846825165404e-09 -0.882542722638158 0.999999998106987
"RBM45" 1.09200419021522e-17 7.80715229786404e-17 0.426247948889471 1
"TTN" 3.87394021694158e-08 1.13563761830336e-07 -0.947444826451751 0.999999961260598
"VSIG4" 1.83301843891422e-38 4.72280421745168e-37 -2.73315504425925 1
"PDIA4" 4.28912635370778e-47 1.59032917147018e-45 1.62540798461446 1
"KDM8" 0.127581353355095 0.161342296398332 -0.109767872911504 0.872418646644905
"OTOA" 0.00322709371966995 0.00530362692118979 -0.487591539416529 0.99677290628033
"KCTD18" 0.0972303154776191 0.126063324625283 -0.0930159740728813 0.902769684522381
"FAM126B" 0.603812147430819 0.650169312097716 0.0476297660075969 0.396187852569181
"TMEM237" 0.00410948482589221 0.0066641746186221 0.268159003842366 0.995890515174108
"FZD7" 1.10597438345533e-05 2.47547333204983e-05 -0.556442513908181 0.999988940256165
"SPAG17" 0.967500512720773 0.972020416698227 -0.0119101070880336 0.0324994872792274
"DEPTOR" 4.713448400614e-11 1.86341236871782e-10 1.39146562635317 0.999999999952865
"FMN2" 9.92436840903258e-06 2.23312134583268e-05 -1.26137785991809 0.999990075631591
"RNF20" 0.000660004769391265 0.00119314244849941 -0.204627564890732 0.999339995230609
"PPARGC1B" 2.77504716798848e-31 5.09780589663852e-30 -1.50211066372301 1
"ELMO1" 4.13247733042752e-21 3.82183066871935e-20 -1.19863351707437 1
"SLC26A2" 7.68312990327295e-08 2.19290748911501e-07 -0.771090931495409 0.999999923168701
"LSM11" 0.048146123758584 0.0659937817712418 0.154520119127687 0.951853876241416
"MED7" 0.00013672619978483 0.000269954324437449 -0.255974690437834 0.999863273800215
"RRAGA" 5.36992935048521e-11 2.11144784236899e-10 -0.442642735248247 0.999999999946301
"SLC24A2" 1.06952369722506e-22 1.12894945762716e-21 3.90061039629892 1
"PXYLP1" 0.000852636926358529 0.00151656164371821 0.355668498011835 0.999147363073641
"ADCY8" 8.33944429125707e-90 1.64032801187421e-87 -5.68488833778641 1
"RASA2" 0.174673048471409 0.214995543253614 0.12361931442808 0.825326951528591
"RMND1" 0.00052687237172952 0.000966551920339561 0.283673985361687 0.99947312762827
"RAET1L" 4.87038069513094e-05 0.000101229858546092 1.40194706545182 0.999951296193049
"SLA" 3.14157583856306e-21 2.93571707417055e-20 -1.32941989093306 1
"TMBIM4" 0.00163045407298839 0.00279345588944442 -0.297857381444927 0.998369545927012
"VBP1" 1.18779363469849e-05 2.64539126402264e-05 0.387608013560324 0.999988122063653
"RAB39B" 0.030036113537302 0.042665709201851 -0.398221989352096 0.969963886462698
"CLIC2" 1.47196623966162e-13 7.35481520430677e-13 -1.14051755344944 0.999999999999853
"MICU3" 3.21557853300378e-22 3.25779310042826e-21 -1.28763689056007 1
"GRIP1" 5.32987993698727e-07 1.38587189269173e-06 1.22830232935315 0.999999467012006
"VPS37A" 0.384443470518213 0.436729732074113 0.0904677670941647 0.615556529481787
"KIF5A" 1.15251035741356e-09 3.93331349020806e-09 1.93139619066105 0.99999999884749
"NAT2" 0.248875145043793 0.296003776595483 0.252896559771869 0.751124854956207
"MAGEA8" 0.0124780732948422 0.0188233112768902 0.920449253752551 0.987521926705158
"PSD3" 7.46083093990878e-08 2.13423030110697e-07 0.754251751780027 0.999999925391691
"MCU" 3.15645301676979e-06 7.52000453581684e-06 0.504339612757549 0.999996843546983
"CFAP70" 1.95659378613019e-05 4.2634289619689e-05 -0.862392098203396 0.999980434062139
"GNA14" 0.0348612975134442 0.0488979796151267 -0.364673454811122 0.965138702486556
"FAM161B" 0.0302767854672497 0.0429720409012029 -0.207713571147093 0.96972321453275
"GNAQ" 2.03887807713765e-37 5.02829732509986e-36 -1.18263407728912 1
"WIF1" 4.00552804253202e-63 3.01893279429902e-61 -5.36480617758716 1
"UGT2B4" 0.000161850736300349 0.000316807102644215 -1.4064872535566 0.9998381492637
"GPR61" 0.0964130506842464 0.125114336993017 0.309403204515073 0.903586949315754
"MMP16" 6.30594041324659e-05 0.000129531982839091 0.912597349783166 0.999936940595868
"ADK" 0.0037653912887854 0.00612835480290814 0.334198699791293 0.996234608711215
"KCNMA1" 6.71904340882735e-06 1.538493059923e-05 -0.75038865555221 0.999993280956591
"BATF" 8.82339639535292e-08 2.50109948085496e-07 1.06822644156797 0.999999911766036
"DCK" 0.168978875357566 0.208464148741179 0.134151449936714 0.831021124642434
"ADAMTS3" 0.469489140886056 0.52180198135 -0.142257417588423 0.530510859113944
"ALX3" 0.000233383916370585 0.000448605552036845 1.40729585772175 0.999766616083629
"DPY19L4" 0.0121344567972455 0.0183358303993603 0.203630873093707 0.987865543202755
"NDUFAF6" 2.30364113299105e-11 9.38979727925517e-11 0.820208215745856 0.999999999976964
"DRAM2" 0.115891740150906 0.147810997698399 -0.112031361535667 0.884108259849094
"ADAMTSL3" 3.69436163139466e-67 3.16948716770024e-65 -2.6888637392135 1
"ART3" 0.0296703108945189 0.0421817932496867 -0.529381341346961 0.970329689105481
"SLC28A1" 5.17042106430494e-09 1.66089865258264e-08 1.60492674748445 0.999999994829579
"WHAMM" 0.0044330179268423 0.0071464413935072 -0.19883278341545 0.995566982073158
"CXCL13" 5.63127208823757e-11 2.2088226534821e-10 3.36483260528031 0.999999999943687
"N6AMT1" 0.988889710822728 0.99030188413385 -0.00117576010273867 0.0111102891772719
"RWDD2B" 0.0606669039350919 0.0815383377913446 0.192378942098107 0.939333096064908
"USP16" 0.00246419024483027 0.00411438141396143 -0.176164439925797 0.99753580975517
"CCT8" 6.48226651164994e-11 2.52237579171054e-10 0.493962529216814 0.999999999935177
"MAP3K7CL" 1.5007762366463e-07 4.14344743595827e-07 -0.530629333872324 0.999999849922376
"NAA11" 0.0921277823306086 0.12007507080488 0.605426062809592 0.907872217669391
"BACH1" 0.000107178620885005 0.000214317378657853 -0.352765565053899 0.999892821379115
"CLDN8" 0.00955674219208288 0.0146772705023905 -1.05544338394035 0.990443257807917
"TSPAN7" 6.07881318030224e-39 1.60466739419141e-37 -2.76128979132094 1
"TIAM1" 4.23386402029883e-10 1.51683680105286e-09 -0.88827230354854 0.999999999576614
"SCAF4" 0.00958859002584035 0.0147205757211859 0.17437699981599 0.99041140997416
"RPGR" 9.52452891350467e-27 1.36309784246599e-25 -1.01905829546408 1
"CDK20" 0.850352628196963 0.871645220221723 -0.0199794712637981 0.149647371803037
"PCGF6" 0.000198180240420163 0.000384280968710846 0.315783331645499 0.99980181975958
"ANKRD9" 0.165914444629369 0.205075797181937 -0.184275732664258 0.834085555370631
"SFR1" 0.620367780126452 0.665729336371228 -0.0454027906122113 0.379632219873548
"SORCS3" 0.913638407190648 0.925574641641729 -0.0296743136419997 0.0863615928093516
"SFXN2" 0.000145876150486939 0.000287211478418437 0.452330492473279 0.999854123849513
"FUT6" 3.03911068925202e-07 8.10747871434765e-07 2.41547397358542 0.999999696088931
"TDRD9" 2.67880158425805e-08 7.98787035542578e-08 -1.39056702986713 0.999999973211984
"FGF18" 2.74102103547711e-14 1.46051959964355e-13 -1.59622239478055 0.999999999999973
"PCDH1" 0.0139760253533462 0.0209302983216455 -0.315161297816511 0.986023974646654
"SH3RF2" 0.00421880821446274 0.00682704501766524 -0.729531288645417 0.995781191785537
"GDF6" 0.00192360319929479 0.00325969699531683 -0.821407175176354 0.998076396800705
"UQCRB" 0.211629357490625 0.255568276951653 0.111755885903134 0.788370642509375
"MTERF3" 4.63468133314668e-11 1.83532470469734e-10 0.665201207385315 0.999999999953653
"PTDSS1" 0.171005912285132 0.210690883755778 0.105557075146467 0.828994087714868
"PPP2R2B" 0.0195295754041193 0.0285992847006574 -0.38629120717032 0.980470424595881
"RPL30" 1.47718750939577e-05 3.255747108369e-05 0.435933243749945 0.999985228124906
"KCNS2" 0.702759061982129 0.741952013530782 0.0875575260198935 0.297240938017871
"SUPV3L1" 5.82339509047744e-11 2.2775349033538e-10 0.47180760249514 0.999999999941766
"EEF1A1" 0.000718910912232368 0.00129354240332395 -0.349738704592393 0.999281089087768
"FBXO43" 2.60671681766892e-20 2.26284906093552e-19 1.88432483615344 1
"HKDC1" 7.09926017420844e-05 0.000144850053573445 1.25279880966181 0.999929007398258
"HK1" 0.630093197913687 0.675132743582665 -0.0385153210416182 0.369906802086313
"TYSND1" 2.0399246267695e-09 6.80495228648713e-09 0.596014876520986 0.999999997960075
"PHF6" 7.60260635282566e-14 3.87555113352481e-13 0.698567655812981 0.999999999999924
"CD109" 0.000590371496721527 0.00107472933076992 -0.695832299722227 0.999409628503279
"LRFN2" 0.0484591163450871 0.0664002283178923 0.683747478025767 0.951540883654913
"NODAL" 0.781442602123057 0.811792330905757 -0.0566221273664837 0.218557397876943
"UBE2L6" 0.0364391410360593 0.0509163047535822 -0.2551538029061 0.963560858963941
"ZDHHC5" 2.43231446007007e-09 8.05726020260221e-09 0.318430664006349 0.999999997567686
"MED19" 0.000376060325915466 0.000704960134436372 0.288877511730647 0.999623939674085
"ZFAND3" 0.000205130966949479 0.000397042765622003 0.220340754619813 0.99979486903305
"NPTN" 0.035678687642932 0.0499532598084071 -0.161577647135394 0.964321312357068
"KAT6B" 8.36300204052414e-09 2.62527948446115e-08 -0.497342928400274 0.999999991636998
"SAMD8" 0.0220281779134698 0.0320025654446366 -0.164948051859427 0.97797182208653
"RAB11FIP1" 8.09966813978483e-23 8.63447107908722e-22 -1.52403913677459 1
"UNC5D" 0.000176119498388484 0.000343694058016679 -1.33859296344232 0.999823880501612
"GLYATL2" 0.00664347427132489 0.0104366023689685 1.18171606987051 0.993356525728675
"UTP14A" 2.19726945864912e-21 2.08224201519105e-20 0.782917649303253 1
"AIFM1" 1.06908497634532e-16 7.02659803727532e-16 0.744788089575506 1
"MAPK13" 5.21363303246757e-09 1.6734465110581e-08 0.545683933962105 0.999999994786367
"BAG4" 0.0411275375568981 0.0569689156007566 0.210846698414647 0.958872462443102
"MS4A1" 0.000442398670395091 0.000819695365284598 1.43191780352292 0.999557601329605
"TBC1D31" 8.80680742535927e-10 3.04099758003896e-09 0.84883334535671 0.999999999119319
"ATAD2" 8.85308863265624e-20 7.41003977976713e-19 1.59961651034809 1
"FBXO32" 1.06122825094146e-16 6.97780287787802e-16 1.68839569008678 1
"NSMCE2" 0.000148863935383917 0.000292843811904769 0.416874465174254 0.999851136064616
"ZNF689" 0.017840740210723 0.0262884431626851 -0.161977433179221 0.982159259789277
"PRR14" 0.00102223295487248 0.00180152920991458 0.264480795027582 0.998977767045128
"FBRS" 0.0147002427052389 0.0219253018857775 0.187557957481556 0.985299757294761
"FRRS1" 0.787267853245123 0.816739126840586 -0.0410323771045661 0.212732146754877
"PHKG2" 5.5685673750959e-17 3.75168852100759e-16 0.814482169745232 1
"SASS6" 1.21885614828824e-15 7.2810854873115e-15 1.09566737279228 0.999999999999999
"ITGAD" 0.576621025850047 0.624350196424235 -0.129307823663883 0.423378974149953
"ZIC3" 0.134099640368238 0.168804581245557 0.465387803223361 0.865900359631762
"MALSU1" 1.60350548134204e-08 4.89735654394354e-08 0.486506915243554 0.999999983964945
"VPS8" 0.396784914312171 0.449641248011031 -0.0573353902144489 0.603215085687829
"GALK2" 0.782084174410952 0.812354176267018 -0.0230540663929874 0.217915825589048
"LHFPL4" 0.444600718976021 0.497776273522438 0.353768948786891 0.555399281023979
"B3GNT7" 0.00932787358585159 0.0143448963640542 -0.57846659478478 0.990672126414148
"MPV17L" 0.273253201916138 0.32177125601996 -0.266905417491391 0.726746798083862
"BUB1B" 1.52700028436454e-24 1.87008258060104e-23 3.09826269844397 1
"PDE6D" 0.000606759895390506 0.00110269637777504 0.255557702063928 0.99939324010461
"EIF4A2" 0.039867616887716 0.0553472880686841 -0.164729819537059 0.960132383112284
"BRPF1" 0.116757787485545 0.148809668459451 -0.0989781249774301 0.883242212514455
"RPUSD3" 2.88369354267056e-05 6.15388901160802e-05 0.350577229625958 0.999971163064573
"SST" 0.281621366785002 0.330852285299387 0.554294494186167 0.718378633214998
"TATDN2" 0.938535337742093 0.946575566685982 0.0045792115655771 0.0614646622579069
"GHRL" 0.00017130827926124 0.000334526354751653 -0.560529318259401 0.999828691720739
"SEC13" 1.2946719613365e-11 5.41961174783194e-11 0.508100009504418 0.999999999987053
"EXOG" 0.117130948971944 0.149190956011095 -0.120763872227141 0.882869051028055
"NTAN1" 8.01602230653872e-06 1.82304602061708e-05 -0.332266134804414 0.999991983977694
"NMNAT2" 0.00126902395552557 0.00220680187371127 1.36141814624371 0.998730976044474
"ZFYVE9" 2.74571295618933e-35 6.00890152922358e-34 -1.30971551416437 1
"ATP2B2" 0.338818940158407 0.390455179037935 -0.231797779534434 0.661181059841593
"SLC6A1" 0.26402143120819 0.312211953750695 -0.196977406236234 0.73597856879181
"SMG1" 8.04118099605669e-06 1.8285099152037e-05 0.447468764284847 0.999991958819004
"FCHO2" 0.000351140186644173 0.000660702294725137 -0.388004857096235 0.999648859813356
"RBPMS" 9.12629693252439e-06 2.06304195129202e-05 -0.615346352194605 0.999990873703067
"TMEM171" 1.97099833007734e-08 5.96215905210379e-08 1.91210834024041 0.999999980290017
"C8A" 0.0380041556447312 0.0529608628299524 -0.746529955019195 0.961995844355269
"TIMP4" 0.00148975011382979 0.00256574261462473 -0.803727741671612 0.99851024988617
"SYN2" 3.71519956596188e-47 1.38389038797689e-45 -3.15526148881155 1
"NRG1" 3.03713667359715e-37 7.43158197351262e-36 -2.33604247006606 1
"CPT2" 0.411809814390429 0.464708633338224 0.0618256457214206 0.588190185609571
"NECAP2" 2.11331331289762e-09 7.03521783771429e-09 -0.412851705396554 0.999999997886687
"LRP8" 2.48509447235189e-08 7.43776001940316e-08 1.08650456842657 0.999999975149055
"PAXIP1" 9.55661736199943e-17 6.30940161406831e-16 0.765395270872558 1
"STEAP2" 3.58002682628342e-05 7.5549198850092e-05 1.10259228788716 0.999964199731737
"SSBP3" 0.0360465288515249 0.0504244981653291 -0.191522452797205 0.963953471148475
"CLDN12" 2.09525800047211e-20 1.83465886479992e-19 1.10060740678312 1
"MMP14" 7.49298805623318e-10 2.60799318858405e-09 0.865263136287988 0.999999999250701
"FZD1" 0.0620892581979274 0.0832796378772866 -0.2509121659125 0.937910741802073
"GATAD1" 3.55444957730788e-06 8.40994903895196e-06 0.343241050297153 0.999996445550423
"SUSD3" 0.545531543021688 0.595041472739353 0.0883235415626717 0.454468456978312
"TMED6" 0.510906227466352 0.561565118086738 -0.167362358023312 0.489093772533648
"CLEC18A" 0.359503179699546 0.411381822303935 0.212767868771343 0.640496820300454
"DHRS4" 7.46255411729244e-06 1.70149187670073e-05 -0.41538955760239 0.999992537445883
"ARMC12" 8.51325750451302e-08 2.41786107220092e-07 1.05163022432361 0.999999914867425
"DDX19B" 0.0919136848430746 0.119825074590523 -0.116293475139308 0.908086315156925
"ST3GAL2" 6.01848048148024e-14 3.10431952944659e-13 -0.625102820102955 0.99999999999994
"IL34" 1.19206983850128e-28 1.88498964952815e-27 -1.58524062792632 1
"DHRS1" 0.054507482735163 0.0739466433095841 -0.172865604959545 0.945492517264837
"CACNA1D" 2.62741607549096e-05 5.64207081368575e-05 -0.907956894497471 0.999973725839245
"KIT" 0.0672699908644982 0.0897730996734645 -0.476836889432239 0.932730009135502
"HYDIN" 2.28932672719887e-11 9.33616960379028e-11 -1.89739043213674 0.999999999977107
"AASDH" 0.230553492455819 0.276085624754615 0.0917921315716072 0.769446507544181
"ZNF19" 0.180165782563051 0.221030950555978 0.136492734267413 0.819834217436949
"CACNA2D3" 8.1276931008843e-09 2.55439520701798e-08 -1.00998221344291 0.999999991872307
"RNF111" 0.362423340181973 0.41425313966374 -0.0587064405204256 0.637576659818027
"CCNB2" 3.25477574601788e-21 3.03797905136125e-20 2.70953734732019 1
"FAM81A" 1.16098739552287e-09 3.95725104146577e-09 1.21324920868517 0.999999998839013
"MYO1E" 1.09698765786157e-06 2.75382318033451e-06 0.621099587085744 0.999998903012342
"APPL1" 6.79930083888021e-05 0.000139187616741082 -0.26393632311956 0.999932006991611
"AFAP1L1" 1.59795655564046e-57 9.01169275731641e-56 -1.75096008742346 1
"TSC22D3" 5.57943291877539e-12 2.41900346240746e-11 -1.11844555354025 0.999999999994421
"DYRK1A" 0.0218892085714077 0.0318236024020403 -0.140337532139755 0.978110791428592
"KCNJ6" 0.14108744769818 0.176869224617127 0.498372286232489 0.85891255230182
"KCNJ15" 6.26937581122499e-20 5.27484415541199e-19 -2.32855130502964 1
"ERG" 2.71714822786974e-78 3.47816537835802e-76 -2.2005242388191 1
"ETS2" 4.61406738268139e-15 2.62043284560803e-14 -1.02648039620127 0.999999999999995
"TSPAN18" 1.95629181322019e-58 1.15578866869701e-56 -2.12412950774021 1
"LCA5L" 0.264246473950642 0.312442737215006 -0.145359785347218 0.735753526049358
"SLC35B2" 1.08245253667212e-19 8.98090378805794e-19 0.927658459955902 1
"TMEM164" 6.69668494378287e-23 7.19113391866004e-22 -0.998529360574038 1
"MX1" 0.359136298945928 0.411049486637729 0.163031596793044 0.640863701054072
"CREB3L1" 0.491414121644458 0.543026744861843 -0.159062910197955 0.508585878355542
"C2CD2" 2.2959478924577e-05 4.96398707204427e-05 0.37043176604827 0.999977040521075
"TAB3" 0.0122727175596503 0.018530861404194 0.186055249392858 0.98772728244035
"SLC38A10" 8.52874928587095e-06 1.9331112595814e-05 0.444215306150172 0.999991471250714
"C9orf43" 0.0754046596757409 0.0998851639216513 0.237854372080444 0.924595340324259
"ZNF618" 0.00323688207582672 0.00531862989007835 0.379020447906515 0.996763117924173
"DGKI" 8.35793111168244e-12 3.56061993925848e-11 1.54730067523661 0.999999999991642
"SVOPL" 0.888438826375986 0.904685535288931 -0.036365605970661 0.111561173624014
"SNX22" 2.67686271556906e-59 1.66699300152175e-57 -1.90236793581941 1
"UBN2" 8.54103548626843e-07 2.16805730812124e-06 0.551535826297826 0.999999145896451
"BRAF" 0.48318565242977 0.535070469484364 0.0602565840552957 0.51681434757023
"SLC34A2" 2.12377482243138e-06 5.16423399834097e-06 -1.46560258969846 0.999997876225178
"ACAN" 1.19337903506589e-06 2.98557630782964e-06 1.4193460539629 0.999998806620965
"PSMG3" 1.05167594540779e-20 9.4027058334159e-20 1.40931288061549 1
"CABP1" 0.00539870256171892 0.00860176564437068 -0.468444664715132 0.994601297438281
"WDR19" 6.24046420394364e-07 1.60889461549563e-06 -0.436153126124016 0.99999937595358
"SLC37A3" 2.76511203222541e-23 3.06729655899337e-22 0.786051527208062 1
"AP3S2" 0.00765785785050294 0.0119486881368639 -0.19620602702853 0.992342142149497
"FMNL2" 0.119014252965241 0.15132683374666 -0.16632273268605 0.880985747034759
"SPPL3" 0.24412324164575 0.290931266772891 0.066623607014686 0.75587675835425
"DPYSL5" 0.0361961610136869 0.0506074792813588 0.758335814913498 0.963803838986313
"DRC1" 1.92599857267234e-14 1.0392917691078e-13 -2.28753364160369 0.999999999999981
"RAB28" 1.50419762956245e-09 5.07662765583024e-09 -0.348918985939399 0.999999998495802
"TNFRSF14" 0.233547872144016 0.279360251395048 -0.147254261845339 0.766452127855984
"PANK4" 0.746282428560536 0.780324196765817 0.0216397218006922 0.253717571439464
"MEGF11" 1.42438796167193e-11 5.93488851299574e-11 -1.86734030461868 0.999999999985756
"C12orf43" 0.0330880785206484 0.0466053286577187 -0.132515535252992 0.966911921479352
"PEX10" 2.06518340696345e-06 5.02858441589877e-06 0.396790202458577 0.999997934816593
"RER1" 6.02250394521064e-12 2.60211535312891e-11 0.466618937379766 0.999999999993977
"RADIL" 4.38058508678455e-63 3.27103966966426e-61 -2.7877655149729 1
"SKI" 4.37907897453922e-14 2.29368973189941e-13 -0.634461703701148 0.999999999999956
"WIPI2" 2.14241202249097e-10 7.90188966630615e-10 0.380731253868527 0.999999999785759
"LDLRAP1" 0.133830577289747 0.168518493333307 -0.136654940099312 0.866169422710253
"AGAP1" 0.229900528100405 0.275365039189917 0.121248007351672 0.770099471899595
"KRTCAP3" 2.17448023370179e-09 7.22542061997861e-09 1.23637789992043 0.99999999782552
"ANKRD61" 3.33305862506904e-15 1.91653841581956e-14 1.48583985794644 0.999999999999997
"PAFAH2" 0.476571847136801 0.528762971897191 0.0583567122163459 0.523428152863199
"EXTL1" 0.0305042545009593 0.0432720422907628 0.385160332887828 0.969495745499041
"SLC30A2" 0.000402927729850448 0.000751917315140331 1.15146778073744 0.99959707227015
"TRIM63" 5.12633119750807e-10 1.81799903000456e-09 -1.75550803976789 0.999999999487367
"MRPL17" 3.52133662264642e-14 1.85910436617558e-13 0.777837964519674 0.999999999999965
"DUSP2" 0.472481199471462 0.524621318069338 -0.11030813001041 0.527518800528538
"GRHL3" 6.01066402398097e-26 8.13988245531395e-25 3.10205129497193 1
"UBXN11" 0.00371757252275492 0.00605663911308223 -0.341981557242322 0.996282427477245
"NLRP14" 6.14643997315523e-12 2.65029913861419e-11 -1.36953882533579 0.999999999993854
"PTPDC1" 0.857787812991141 0.877983223488647 0.0161650570916143 0.142212187008859
"GALNT14" 1.00561941854149e-09 3.45319046234952e-09 2.79630040357396 0.999999998994381
"NCK1" 0.0785969360805331 0.103738951067342 -0.150964242521664 0.921403063919467
"HPD" 2.79235559042e-08 8.30804340857484e-08 -0.939789201152904 0.999999972076444
"RHPN1" 9.27497950315591e-13 4.32358798862432e-12 1.70957017196454 0.999999999999073
"TPRG1L" 1.25620459880628e-07 3.49876083131522e-07 -0.408032378840384 0.99999987437954
"LRRC43" 4.5703870867185e-05 9.53632255131729e-05 -0.832895281947159 0.999954296129133
"XDH" 8.57287904945126e-15 4.77128937848859e-14 3.27802596108336 0.999999999999991
"XKR8" 0.000485529903868022 0.000895291164912236 0.311903653990731 0.999514470096132
"CNNM4" 0.0591810836725558 0.0797170284411769 0.191212448497622 0.940818916327444
"EYA3" 0.586618589747452 0.63398359917158 0.0348701321271582 0.413381410252548
"DZIP1L" 8.89228542204216e-08 2.51974124336117e-07 -0.818292038930508 0.999999911077146
"TMSB15A" 5.59743615705524e-25 7.06424473999561e-24 -2.11980966460138 1
"FANCC" 0.337556872265364 0.389195424459794 -0.0839747862677307 0.662443127734636
"MRAS" 3.0700485285556e-30 5.31866946477694e-29 -1.13716062364202 1
"WASF2" 1.51289776336302e-13 7.5476424451847e-13 -0.563976068006265 0.999999999999849
"ABHD3" 1.35271100529881e-05 2.99120863784817e-05 0.491613298499074 0.999986472889947
"ESYT3" 2.06106467872605e-16 1.32494668007862e-15 -1.53091588604167 1
"FAIM" 0.86384451944515 0.883397682863988 -0.0134736476701756 0.13615548055485
"CLSTN2" 3.73174937661088e-13 1.79938372781336e-12 -1.53090743992749 0.999999999999627
"COLEC12" 1.05481028785552e-28 1.67122152581745e-27 -2.15761656563741 1
"RNF207" 2.71215638736027e-11 1.09745033546748e-10 1.49755787518719 0.999999999972878
"CUL4B" 7.24933135483694e-11 2.80865878986704e-10 0.413774695466643 0.999999999927507
"GPR153" 0.00328386957485565 0.00538924830818547 -0.45930046385013 0.996716130425144
"SLC13A3" 0.118456527492846 0.150629559439618 0.391139120881556 0.881543472507154
"GPRASP2" 4.64684220220041e-15 2.63811748959136e-14 -0.72954897376898 0.999999999999995
"RHBDL2" 8.24490406211288e-21 7.45415121176113e-20 2.38081872716657 1
"AUTS2" 0.802034832471848 0.829657504677939 0.0509493886766924 0.197965167528152
"SHROOM4" 1.58523919486183e-33 3.24471103730031e-32 -1.89614556348272 1
"CDC25C" 1.24153599955771e-33 2.56070769013636e-32 3.37662392099573 1
"MITD1" 1.08337253382008e-12 5.01397865078454e-12 0.597340405127867 0.999999999998917
"EIF5B" 0.129155496605992 0.16323060686084 0.140944982355397 0.870844503394008
"RIBC1" 6.69697177153154e-10 2.34510329359601e-09 -0.948547332579064 0.999999999330303
"CATIP" 5.20119264501869e-16 3.21171654561663e-15 -1.70936856961763 0.999999999999999
"CNOT11" 2.49322554232094e-46 8.87709376867426e-45 1.13053833179282 1
"KCNB1" 4.52976521152292e-18 3.32244579793784e-17 -2.34257790660287 1
"TSPAN33" 0.00541342222487861 0.00862351477185848 0.448198442382166 0.994586577775121
"NRG2" 6.61639822373766e-12 2.84196769509094e-11 -1.36465367298847 0.999999999993384
"AHCYL2" 0.000225435599653806 0.00043394805905433 -0.74140238230567 0.999774564400346
