Gene Symbol	Gene ID	Disease Name	Disease ID	Direct Evidence	Inference Network	Inference Score	Reference Count
TM4SF5	9032	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.33	1
TMEM18	129787	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.33	1
TOGARAM1	23116	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.33	1
TSPAN11	441631	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.33	1
UPB1	51733	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Urethane	3.33	1
VSIG10L	147645	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.33	1
WDR59	79726	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.33	1
YIPF6	286451	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.33	1
ZNF185	7739	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.33	1
ZNF430	80264	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.33	1
ZNF57	126295	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.33	1
ZNF750	79755	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.33	1
AFF2	2334	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
AGGF1	55109	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
ATP1B3	483	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Urethane	3.32	1
AVL9	23080	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
CACNA1H	8912	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride	3.32	1
CALM1	801	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|Urethane	3.32	3
CD177	57126	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
CEP131	22994	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
CNGB1	1258	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
COLGALT1	79709	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
COQ4	51117	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
CXCR7	560908	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
DCK	1633	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride	3.32	1
DCLRE1B	64858	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
DFFA	1676	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride	3.32	1
DICER1	23405	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Urethane	3.32	1
DMRTA2	63950	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
DNAI3	126820	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
DSC1	1823	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
EFCAB1	79645	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
ELOVL3	83401	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Urethane	3.32	1
FAF2	23197	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
FAM219A	203259	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
FAM234B	57613	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
FBXL17	64839	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
FUT2	2524	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
GTF2F2	2963	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
HABP4	22927	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
HSPA7	3311	Adenocarcinoma of Lung	MESH:D000077192		Paclitaxel	3.32	3
INTS6L	203522	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
KIAA1549L	25758	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
KIF9	64147	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
KLHDC9	126823	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
LGR6	59352	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
LINGO3	645191	Adenocarcinoma of Lung	MESH:D000077192		Paclitaxel	3.32	3
LTK	4058	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
MAD2L1BP	9587	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
MB21D2	151963	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
MBL2	4153	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Urethane	3.32	1
MEP1A	4224	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
MEX3A	92312	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
MIR18A	406953	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
MOB3A	126308	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
MRPL32	64983	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
MTX3	345778	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
MVB12A	93343	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
MYBBP1A	10514	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Urethane	3.32	1
NAA16	79612	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
NAA40	79829	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
NFE2L1	4779	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Urethane	3.32	1
NFRKB	4798	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
NIPSNAP3B	55335	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
NOVA2	4858	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
OAF	220323	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Urethane	3.32	1
ODF2L	57489	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
OTC	5009	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride	3.32	1
PADI3	51702	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
PAK1	5058	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride	3.32	1
PAN3	255967	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
PGAP6	58986	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
PI3	5266	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
PIP	5304	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
PKP2	5318	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride	3.32	1
PLPPR3	79948	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
PLSCR3	57048	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
PNMT	5409	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
POLR2D	5433	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
RAB9A	9367	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
RAD51C	5889	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Urethane	3.32	1
RNFT1	51136	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
SAMD12	401474	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
SERP2	387923	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
SLC10A2	6555	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride	3.32	1
SLC35A2	7355	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
SNAPC4	6621	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
SNHG15	285958	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
SP7	121340	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride	3.32	1
ST18	9705	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
SUCO	51430	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
TARBP2	6895	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
TBX4	9496	Adenocarcinoma of Lung	MESH:D000077192		N-nitroso-tris-chloroethylurea	3.32	1
TFG	10342	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
TGM3	7053	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
TMCO3	55002	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
TMEM11	8834	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
TMEM182	130827	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
TMEM52	339456	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
TMPRSS3	64699	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
TRABD	80305	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
TRAPPC10	7109	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
TRO	7216	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
TRP53INP2	68728	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
TUBG2	27175	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
TXNDC11	51061	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
USP37	57695	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
USP6NL	9712	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
WASHC4	23325	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
YBX3	8531	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Urethane	3.32	1
ZNF267	10308	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
ZNF83	55769	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.32	1
ABCA8B	27404	Adenocarcinoma of Lung	MESH:D000077192		N-nitroso-tris-chloroethylurea	3.31	1
ABRAXAS1	84142	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
ACTR3B	57180	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
ALG12	79087	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
APBA3	9546	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
ARPC1A	10552	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
BAHCC1	57597	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
BBS1	582	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
BTG4	54766	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
C1ORF21	81563	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
CAR13	71934	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
CCDC102A	92922	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
CCDC146	57639	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
CERS2	29956	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
CHP2	63928	Adenocarcinoma of Lung	MESH:D000077192		N-nitroso-tris-chloroethylurea	3.31	1
CHRNA6	8973	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
CHST4	10164	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
CNN3	1266	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride	3.31	1
COL24A1	255631	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
COX20	116228	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
CYSLTR2	57105	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
CYTOR	112597	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
DCSTAMP	81501	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
DEK	7913	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride	3.31	1
DESI1	27351	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
DGCR6	8214	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
DNAJC22	79962	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
DNAJC4	3338	Adenocarcinoma of Lung	MESH:D000077192		Theophylline	3.31	1
EDC3	80153	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
ELAC1	55520	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
ELAVL1	1994	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Urethane	3.31	1
ELFN1	392617	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
ERICH5	203111	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
FANK1	92565	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
FBXL12	54850	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
FGD2	221472	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
GALNT5	11227	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
GDF2	2658	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
GIGYF1	64599	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
GIMAP8	155038	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
GPR108	56927	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
GSTCD	79807	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
GTF3C4	9329	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
GUCD1	83606	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
HBG1	3047	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
HOXA3	3200	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
HSP68	42852	Adenocarcinoma of Lung	MESH:D000077192		Resveratrol	3.31	1
IQCE	23288	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
ISY1	57461	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
ITPR2	3709	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride	3.31	1
KATNAL2	83473	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
KIAA1217	56243	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
KLHL18	23276	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
KLHL3	26249	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
KPNA5	3841	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
LGI2	55203	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
LRRC23	10233	Adenocarcinoma of Lung	MESH:D000077192		Theophylline	3.31	1
LYPD6B	130576	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
MADCAM1	8174	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
METTL23	124512	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
MINDY1	55793	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
MIR29B	100526320	Adenocarcinoma of Lung	MESH:D000077192		Resveratrol	3.31	1
MIR659	724029	Adenocarcinoma of Lung	MESH:D000077192		Resveratrol	3.31	1
MIRLET7C-1	387246	Adenocarcinoma of Lung	MESH:D000077192		Resveratrol	3.31	1
NCEH1	57552	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride	3.31	1
NCKIPSD	51517	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
NDUFA4L2	56901	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
NDUFAF3	25915	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
NOL7	51406	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
NPY1R	4886	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride	3.31	1
NTMT1	28989	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
OTUB1	55611	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
PACRG	135138	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
PAPPA2	60676	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
PCDH12	51294	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
PDIK1L	149420	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
PERP	64065	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Urethane	3.31	1
PHAX	51808	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
PIK3CG	5294	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride	3.31	1
PODXL2	50512	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
RNF112	7732	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
RNF126	55658	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
RPL23	9349	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Urethane	3.31	1
RWDD1	51389	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
SASH3	54440	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
SCRN2	90507	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
SDK1	221935	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
SEC31B	25956	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
SERPINB7	8710	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
SETDB1	9869	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
SGMS1	259230	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride	3.31	1
SH3GL1	6455	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
SHROOM1	134549	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
SIR-2.1	177924	Adenocarcinoma of Lung	MESH:D000077192		Resveratrol	3.31	1
SLC26A5	375611	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
SMU1	55234	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
SNORD61	26787	Adenocarcinoma of Lung	MESH:D000077192		Resveratrol	3.31	1
SPATA17	128153	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
SRP14	6727	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
STOX1	219736	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
STRADB	55437	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
TATDN2	9797	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
TIMM50	92609	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
TMEM120B	144404	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
TMEM131	23505	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
TMEM63B	55362	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
TRAPPC3	27095	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
TSPOAP1	9256	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
TTC8	123016	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
UGT1A4	54657	Adenocarcinoma of Lung	MESH:D000077192		4-(N-methyl-N-nitrosamino)-1-(3-pyridyl)-1-butanone	3.31	3
ULBP2	80328	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
VBP1	7411	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
VPS72	6944	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
VSTM2L	128434	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
WSCD2	9671	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
ZBED8	63920	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
ZMYND10	51364	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
ZNF146	7705	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
ZNF462	58499	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
ZUP1	221302	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.31	1
ADARB2	105	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.30	1
ADNP2	22850	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution	3.30	1
