"stat" "pval" "FDR" "sign" "logHR" "GSE29013_P" "GSE29013_HR" "GSE30219_P" "GSE30219_HR" "GSE31210_P" "GSE31210_HR" "GSE50081_P" "GSE50081_HR" "GSE37745_P" "GSE37745_HR"
"SYTL4" 0.794267654315587 0.794267654315587 1 "-" -2.43713242569638e-13 0.9658629098399 -0.0260039513102794 0.0578574952952054 0.212252338753487 0.329093876128973 0.0609694321525527 0.651756638225059 0.0877022496363997 0.900097011882847 0.0242135548854841
"SYTL5" 1 1 1 "+" 0.0998522485065668 0.357047088892023 0.737358624428251 0.958212865363272 -0.011007264909752 0.567378567126581 0.0338075940444684 0.723673658958523 0.0710375844283557 0.291216009021134 0.183658112743394
"SZRD1" 0.436600549866788 0.436600549866788 0.81595671531348 "-" -2.43713242569638e-13 0.171276483646472 -0.777176880398917 0.0371383353340101 0.334542521943742 0.693873275529007 -0.0828162576504759 0.472858375274881 0.151040216962283 0.3431940119289 0.161244385592958
"SZT2" 0.948182334148334 0.948182334148334 1 "-" -0.159694298929905 0.471597062066715 -0.343448968422206 0.200407341763815 -0.307856533298028 0.808006788416379 -0.0357024412175777 0.263536306422026 -0.230650498606018 0.322498741959095 -0.168225360043678
"TAAR1" 1 1 1 "+" 2.43713242569638e-09 0.758948539449033 0.163532281500447 0.162455621079105 -0.329258321934751 0.494742520600251 -0.0626206116104541 0.707887670836838 0.082145638903101 0.588539162744115 0.086969963426092
"TAAR2" 0.426720475886036 0.426720475886036 0.805476458345188 "+" 0.119385515072874 0.514228243330519 0.466914164875645 0.25445629698337 -0.276407644115696 0.61548618149455 0.156098383824686 0.0230641514819832 0.342856488809786 0.964698003238598 -0.00760847516818509
"TAAR5" 0.417403789396162 0.417403789396162 0.794009185006138 "-" -0.00427475869741947 0.526061130194536 -0.431517305577035 0.063989776823806 -0.594278280405136 0.663786503181154 0.0410332886558564 0.0822672536718915 0.353321478294704 0.71961760661128 0.0647180238658294
"TAAR8" 1 1 1 "+" 0.0615303248725066 0.73309298840242 0.274882570713474 0.333753373527359 -0.173700334887537 0.692212129051568 0.0853701470817606 0.423837145439059 0.169308183799668 0.958828865200811 0.00981759658320244
"TAAR9" 1 1 1 "-" -0.0571052904503192 0.568669613445622 -0.28755003360229 0.685085022339362 0.0523310993425794 0.24401713529357 -0.227303633589447 0.319638574509743 0.212465309342818 0.82472753680115 -0.0397410589609104
"TAB1" 0.500150196968049 0.500150196968049 0.874923031808875 "-" -0.18941484692468 0.873053891113308 -0.109064860055956 0.0713743457956334 -0.38456920094379 0.614588415760131 -0.13232786836171 0.685493029834385 -0.0888896333942478 0.0880186280798063 -0.297818043038205
"TAB2" 0.0443445602669234 0.0443445602669234 0.256115883483556 "+" 0.195152410687501 0.530706123521244 0.370169806117144 0.250935302070231 0.110995814021625 0.00700909435256987 0.361971608218178 0.531862795105423 -0.12485274626879 0.212034965451626 0.240834534699072
"TAB3" 1 1 1 "-" -0.116903193467769 0.514354219431103 -0.286725488446091 0.567382030637983 -0.0783264469733237 0.410214209419791 -0.0684347704438485 0.504188408386479 -0.143037259334532 0.349307248480022 -0.17180122970367
"TAC1" 0.333437993986263 0.333437993986263 0.708899507410082 "+" 2.43713242569638e-09 0.0124354802062844 2.03242682114149 0.338975902179262 -0.253327898646617 0.48292904470265 -0.793200110930202 0.219748850142864 -0.397697838065439 0.91643166078613 -0.0207651937328149
"TAC3" 8.84797423917225e-06 8.84797423917225e-06 0.00611155060430959 "-" -2.43713242569638e-13 0.200512872277149 -0.795614119038811 0.0266899762039661 -0.35422410911607 0.0128246431039949 0.258454560227598 1.44011904568568e-05 0.578375527570818 0.942097721735338 -0.0138234455660064
"TACC1" 0.2847633553708 0.2847633553708 0.653044308768265 "-" -0.26309420398813 0.356440983535793 -0.852323857246462 0.0972101421272557 -0.279450114415755 0.209491480324552 -0.272744245912484 0.732026881422964 -0.0789813460374083 0.147698933938074 -0.283228935127185
"TACC2" 0.0056248469523596 0.0056248469523596 0.0973279969434094 "-" -0.359086694827029 0.210278908048807 -0.849531794429159 0.00648760743374691 -0.206759923825018 0.0266626800172309 -0.527159987974618 0.0782964734638316 -0.361526628853327 0.909897193824168 0.0188379591879536
"TACC3" 0.000959593285753898 0.000959593285753898 0.0419613455281297 "-" -2.43713242569638e-13 0.762556097456615 -0.174588726117374 6.97441058950845e-06 0.702920912160152 0.251838902587311 0.0634581029716581 0.196817748746058 0.24511526740648 0.783355790538246 0.0472094300499244
"TACO1" 0.0477129074269095 0.0477129074269095 0.265581269699917 "+" 0.213145649527018 0.667308250806052 0.246728795078167 0.00131758447617964 0.716774062392672 0.197452728892858 0.112610116521956 0.745064535598899 0.077141108378778 0.370609416434096 0.177086194101127
"TACR1" 0.000457523404281598 0.000457523404281598 0.0308052996723827 "+" 2.43713242569638e-09 0.544506913898284 0.512222122393521 0.146264544786215 -0.362387452892744 0.0996194275452723 -0.800008595801234 0.00235920941982371 -1.00674197932842 0.0066429133679697 0.539057340151353
"TACR2" 0.0368476114635711 0.0368476114635711 0.233343033195404 "-" -0.00633207442692734 0.0130400014404965 -1.74645973368979 0.776959929561979 0.0693208287348502 0.030633241216183 0.0901668412537221 0.188994201198896 0.272306343988285 0.487276691716248 -0.114091518515832
"TACR3" 0.983313157523608 0.983313157523608 1 "-" -0.185612990824958 0.234684978339859 -0.663665071083269 0.669002485445959 0.0817627148548861 0.204369753698145 -0.377439851335393 0.858666805004331 0.0385254983958713 0.465343685085036 -0.124274219416697
"TACSTD2" 0.218291125455754 0.218291125455754 0.571813332616159 "-" -2.43713242569638e-13 0.8465317569411 -0.127908673677455 0.803120400322759 0.0362072875636074 0.0108978615498509 0.266775403446133 0.592399384012985 -0.111347334226375 0.536603981845211 -0.117412075708395
"TADA1" 0.163876382460423 0.163876382460423 0.492570665346296 "+" 2.43713242569638e-09 0.353773085075377 1.07900242633055 0.643565938924568 -0.0711795435834998 0.521455172570811 -0.0960170018291677 0.00878857486383859 -0.52138579026828 0.308902455730374 0.209853284169894
"TADA2A" 0.706984207335951 0.706984207335951 1 "-" -2.43713242569638e-13 0.730910572086811 -0.192068785329419 0.290497062753984 0.150997411306692 0.517386918924411 -0.121976879870871 0.947917455358928 -0.0143468769300272 0.0505608996307046 0.351227496161596
"TADA2B" 0.350371935860955 0.350371935860955 0.72838057078932 "+" 2.43713242569638e-09 0.976784589294073 0.0146758107516281 0.110654070581663 -0.280210832514634 0.845035345892357 -0.0352181489701501 0.0180662594196047 -0.546311793041821 0.737107334024103 -0.0574309762421603
"TADA3" 0.672210518254399 0.672210518254399 1 "+" 0.0559948791836289 0.75501988430661 0.169925718082721 0.844101570530224 -0.0456214431573434 0.0396379513560769 0.188654397637667 0.857110002691862 -0.0402001325036103 0.725640461526239 -0.0623525024609303
"TAF1" 1 1 1 "+" 2.43713242569638e-09 0.667274522595961 0.362313751741128 0.670076359376954 -0.0834611096044058 0.599863814766801 -0.0459553435367237 0.3110510680999 -0.222117981405036 0.53226400452142 -0.106033921153798
"TAF10" 0.0521838859467691 0.0521838859467691 0.275228772383826 "+" 2.43713242569638e-09 0.225436242253849 1.45874431568997 0.243733970910261 0.194290987992157 0.227589178646745 0.0906263044185989 0.262182903423982 -0.270831484430463 0.0130571650188691 -0.45800577324466
"TAF11" 0.308105892824682 0.308105892824682 0.679795651296187 "+" 0.0664977877058279 0.297754477122867 0.668935217865194 0.137151716175997 0.147909852502452 0.808210286779176 0.0413339499943777 0.154127156196019 -0.286539153276917 0.086657824055493 0.307342791621888
"TAF12" 0.0889818108003049 0.0889818108003049 0.360522768091446 "-" -0.0907548318305953 0.537128351004204 -0.403904728867093 0.396392367288832 0.128490134353655 0.877323652151551 0.0149671367450966 0.0015643564155536 -0.582289899931589 0.287042722287884 0.185570295868965
"TAF13" 0.42869230833698 0.42869230833698 0.807141111206957 "+" 0.202124349026251 0.0571654354050917 1.09175600603085 0.196511298589212 0.211984214227865 0.485545088798822 0.132388943293785 0.747166750187487 0.0697896931176852 0.170784086600818 0.249668356041818
"TAF15" 0.859301981038389 0.859301981038389 1 "-" -0.106397327372353 0.843176868335745 -0.129432089588419 0.516083041321109 0.109980427326978 0.114079138771999 -0.241948509535608 0.554853807397288 -0.131550192492519 0.79607701078941 0.0457528118370386
"TAF1A" 0.712590979146719 0.712590979146719 1 "+" 0.00806612339681816 0.600630098257103 0.294047518456995 0.300700134543332 0.127210435051935 0.24140573868622 -0.126801235392638 0.751374852859893 -0.0660123532848674 0.222182715938449 0.207889531722299
"TAF1B" 1 1 1 "-" -0.00660032567010345 0.931925986829078 -0.0646796721839963 0.254956681251035 0.206870862179533 0.465552482797079 -0.115544480699445 0.78615601494168 -0.0567853186027079 0.480877919547407 0.131061962700366
"TAF1C" 0.109268706485788 0.109268706485788 0.400721492820407 "-" -0.502531720751433 0.636128234539974 -0.44755639679079 0.875290908689282 -0.0482941636036432 0.0087799183024837 -1.16587657546249 0.556416616380425 0.129377834922201 0.22899176964361 -0.225135763036661
"TAF1D" 1 1 1 "-" -0.0438157020495352 0.528379931498023 -0.39119855408084 0.711531209324814 0.149052525678383 0.254967353267342 -0.191906892547054 0.511488879679825 0.140219920209869 0.977783847572586 -0.00491219988386606
"TAF1L" 1 1 1 "+" 0.133688126286807 0.914855055503125 0.0630880942065412 0.980837679889991 0.00379828601010454 0.289272195897842 0.241171816944836 0.885008234731761 0.0293134608628593 0.353595011818667 0.153715539551473
"TAF2" 0.520865031656101 0.520865031656101 0.895774296185741 "+" 2.43713242569638e-09 0.825602663498892 0.137964461499277 0.60917025732873 0.041866441175925 0.156785826044753 -0.14848955245373 0.240290085998221 -0.245200914859324 0.350828938922335 0.167946313178889
"TAF3" 0.0679912999500807 0.0679912999500807 0.31357570637209 "-" -2.43713242569638e-13 0.948708027528804 -0.0486416855928753 0.68937064516058 -0.0690394366899606 0.253681154343122 -0.160433877760073 0.00383610198037531 0.563484128030367 0.318539240179542 -0.177696410045635
"TAF4" 1 1 1 "-" -0.00763878634072456 0.373106565316511 -0.552433377616762 0.663387899215092 -0.0788054320201053 0.477046664761941 0.0751309332761347 0.682457703730777 -0.091078052583638 0.490115023479481 0.127114353286335
"TAF4B" 1 1 1 "+" 0.0166908952675128 0.0702425058812387 1.14042128486435 0.555065132387672 0.0762403339710778 0.629681573842309 -0.0568117880291466 0.506297988793745 -0.143443381738099 0.998091866536867 -0.000525655420698432
"TAF5" 0.254957728961277 0.254957728961277 0.617145832276401 "+" 0.0188823924972767 0.125755919123648 2.11063877600637 0.513909930339908 0.14640023183701 0.0376289759190293 -0.298558417571782 0.692535668654892 -0.0816234452048946 0.522286567299538 0.121846134144757
"TAF5L" 0.985984229532308 0.985984229532308 1 "-" -0.0310342868709669 0.990489723035687 -0.00635921694095688 0.729743571871001 -0.0545239092836082 0.825663002417624 0.0407296968022628 0.10151902639975 -0.347678391297882 0.247868541551144 0.207187475008679
"TAF6" 0.0721673587957502 0.0721673587957502 0.323869639692892 "-" -2.43713242569638e-13 0.143418768250683 -1.03871331911349 0.0316331287686242 0.224951845780392 0.170398551115289 0.169612729844616 0.141295754104918 0.298851070797258 0.574635995529264 0.107203867686797
"TAF6L" 1 1 1 "-" -0.0638417863186432 0.765915193476119 -0.2110112266367 0.762589125825222 -0.064710269616716 0.962959826464311 0.00983110673233556 0.468490839096816 -0.171786583112896 0.800212179997443 -0.0492397141183905
"TAF7" 0.724637745660026 0.724637745660026 1 "+" 2.43713242569638e-09 0.680070239965172 0.326733943266883 0.20073773974323 -0.174284342429926 0.9658651465582 -0.00594850542054223 0.0287535505351029 -0.472514963165154 0.925877629458459 -0.015062300066714
"TAF7L" 1 1 1 "-" -2.43713242569638e-13 0.78672194522873 -0.160960664694451 0.516428236894891 -0.0211279716006711 0.754007632872684 0.0465958940814973 0.325386761546173 0.18548604336122 0.997230836175622 -0.000813269429110757
"TAF8" 0.0167069127802354 0.0167069127802354 0.163135704162347 "-" -0.150514774490103 0.910909370189439 -0.0647644072505492 0.0204805705122543 -0.627046155990987 0.649347213855855 0.0763149564410193 0.00662152819166693 -0.605287152343256 0.11677516926566 0.268591161427872
"TAF9B" 0.824130071363994 0.824130071363994 1 "+" 0.0224026406801581 0.187615514972282 0.807066022718178 0.0871657876110773 -0.147631847525742 0.48504617986474 -0.0746336113217618 0.62100822956708 0.111161438901279 0.854824557678024 0.0372220332717852
"TAGAP" 1 1 1 "-" -0.0462722506766956 0.396541331166929 -0.561584145053873 0.614526005501167 0.0601042708486043 0.735916894320708 0.0411635120766394 0.85266721472904 0.0416662004410291 0.0961539173560377 -0.277511054191223
"TAGLN" 1 1 1 "+" 2.43713242569638e-09 0.835612097475046 0.132170303764864 0.238279149848605 0.116902317567621 0.726716986383352 -0.107402036590004 0.984729838517267 -0.00461298514659612 0.173684603085543 -0.247971915651741
"TAGLN2" 0.416803263397952 0.416803263397952 0.793751256165662 "-" -0.138933126830667 0.322579889537486 -0.792545419506408 0.442835924214941 -0.143055411189298 0.408267890134112 0.099424268549145 0.0521847023826969 -0.436067713919558 0.575233493460628 -0.102837993290973
"TAGLN3" 1 1 1 "+" 2.43713242569638e-09 0.641575607361605 0.367137736779192 0.276261108367309 0.182219038946857 0.233564959832408 -0.321145342895054 0.967861572397037 0.00899244124291002 0.549899862659979 0.114058078730303
"TAL1" 0.927181053626501 0.927181053626501 1 "-" -0.284999162620523 0.838798106351878 -0.11710249259902 0.953070424803321 0.0109138256563155 0.180619545153405 -0.650616302246084 0.714793543889067 0.0725992902202084 0.252018900931839 -0.218725899031585
"TAL2" 1 1 1 "-" -0.229130390505495 0.107431085249414 -1.9926391544392 0.549437308319795 -0.16754347811808 0.423929713047242 -0.287122678716929 0.896240492740601 0.0267644305911655 0.82447064012009 0.0376431021510055
"TALDO1" 0.0947115702848453 0.0947115702848453 0.371369051906367 "-" -0.0566547352793978 0.493681621412613 -0.399571555504208 0.157425816858825 -0.176872765919271 0.0604524020558572 0.0672522585004398 0.190370366080207 -0.332495559911617 0.257836562302538 0.203107918920433
"TAMM41" 1 1 1 "-" -0.176019639542274 0.0811709423940168 -1.54543937290473 0.951591359214555 -0.00816266489505933 0.89198499483048 -0.0207127469487169 0.136418269564697 -0.30651870897578 0.574900727887485 -0.0978236655066932
"TANC1" 0.000944708722862576 0.000944708722862576 0.0418794842102054 "-" -0.454714963197271 0.33779553163754 -0.573370915842607 0.0257656818534802 -0.395734800064571 0.000850757879349456 -0.770219845787736 0.0984059178665755 -0.34487979148522 0.648447273353027 0.0726567478507954
"TANC2" 1 1 1 "+" 2.43713242569638e-09 0.856426412807884 0.106859272137004 0.723676801012923 0.058415303169963 0.547435233823871 0.0386051157795471 0.909104917163801 0.0274188891498656 0.138832040244583 -0.274932757817665
"TANGO2" 0.697867672155313 0.697867672155313 1 "-" -2.43713242569638e-13 0.71795274456455 -0.251603834479713 0.302078727969885 0.216021314540096 0.312325646095552 -0.152791892447051 0.168316095723056 0.265787453745168 0.729351391261505 -0.0563293505783766
"TANGO6" 0.804457537684869 0.804457537684869 1 "+" 2.43713242569638e-09 0.785538243245588 0.193551959928397 0.602414578581307 0.0767035929230674 0.133301327843223 -0.184071295053543 0.765194479552427 0.0662582060711591 0.333905619671664 0.185614981313317
"TANK" 1 1 1 "+" 2.43713242569638e-09 0.0990780103141522 0.974009316525509 0.867920432631389 0.0338568845424262 0.55250537889989 -0.133619932045759 0.461574523749851 -0.160094485047202 0.901623319846799 0.0199897064519772
"TAOK1" 1 1 1 "-" -0.0485776023391289 0.397706461211976 -0.623679997026355 0.191583825993468 0.376326599606618 0.774122695141525 -0.0299191213907712 0.207682310661984 -0.287120737755354 0.911623688191388 0.0194825502906831
"TAOK2" 0.246333595641114 0.246333595641114 0.605930941769613 "-" -0.383874874717903 0.260407621146923 -0.706443417780438 0.812521010900241 -0.0398196932094854 0.0262325255999069 -0.961787632399366 0.328743346862892 0.212746258352747 0.78513381928188 -0.051141240758485
"TAOK3" 0.216657072309848 0.216657072309848 0.569773755125032 "-" -2.43713242569638e-13 0.334074171624777 -0.613271793992269 0.611162708982036 0.0882794628859352 0.0407407348479254 0.296232339694738 0.311710062155581 0.230020610217918 0.394445325629208 -0.15814500339278
"TAP1" 0.215320145722473 0.215320145722473 0.567742386525649 "+" 0.176073331344821 0.11549220705275 0.837723316145053 0.0636690688815055 0.295512151960201 0.458349045870847 0.0392742995184504 0.0944030068432977 0.363409037056209 0.839043856309595 -0.0397460340221676
"TAP2" 0.411119255137346 0.411119255137346 0.788525751331367 "+" 0.163509630751204 0.134072084869904 1.50162542130067 0.0561814024073749 0.356624528890671 0.992154433070146 -0.00103386322088555 0.168829827043826 0.319220772695043 0.273108024007784 -0.205799099885721
"TAPBP" 0.404912373063887 0.404912373063887 0.782781486830006 "+" 0.0480153966463472 0.721458819383408 0.232236735626194 0.592452607639148 0.112940538160459 0.0764228205120674 0.149315070230073 0.78883397190834 0.0544501248240178 0.149762132910082 -0.279873413793097
"TAPBPL" 0.435980451007058 0.435980451007058 0.815260488550445 "+" 0.0303652745730275 0.0697053091224968 1.84808050887934 0.415574145675252 -0.100426092833053 0.566456776019534 0.0750030750181141 0.530646602765688 -0.127688271166336 0.0899901862515501 -0.285007681949264
"TAPT1" 0.00530054252036057 0.00530054252036057 0.0946685130273499 "-" -0.34626140782039 0.082155602254339 -0.985640433109166 0.735150415790429 -0.0385020482473781 0.62549216597637 -0.0654238013682093 0.000438104189161803 -0.883379220778679 0.0623611242210609 -0.367332272136739
"TARBP1" 0.0117079278429348 0.0117079278429348 0.137120796832974 "-" -0.0862878600693652 0.316861005880504 -0.56687645066619 0.0807903072859445 -0.301154790954201 0.17994288888164 -0.0883404604958261 0.133554239669026 -0.332760121978454 0.00876285128229036 0.521704704099976
"TARBP2" 0.213319510966584 0.213319510966584 0.565252016376998 "+" 0.19093522206686 0.16582029754934 1.51602575172459 0.0751422310941303 0.474137999749133 0.153921741128029 0.225708430897842 0.950699662232378 -0.0125824202811764 0.195433204371771 -0.241488896898483
"TARDBP" 0.00102061121403469 0.00102061121403469 0.0436211180699957 "-" -2.43713242569638e-13 0.673037545585135 -0.304623863213501 0.0478220773487087 0.288374599939005 0.00285400638895943 0.302213079466609 0.42440357527899 -0.175059249298886 0.0148207552671773 0.440257981592714
"TARP" 0.509109434475526 0.509109434475526 0.884522921009899 "-" -2.43713242569638e-13 0.140098690227731 -0.875624249180527 0.382870603080417 -0.175552085370166 0.396258202209925 0.178340778510047 0.102530370172127 0.360881199612441 0.880545585231147 0.0251826709026873
"TAS1R1" 0.396013625272714 0.396013625272714 0.774558164605674 "-" -2.43713242569638e-13 0.555418574024212 -0.363810136624426 0.293527628684054 -0.115083797548151 0.270949315134237 0.178284369810111 0.0667961305761218 0.425151860432219 0.805483880309587 -0.0586913980442547
"TAS1R2" 1 1 1 "-" -0.151211047392187 0.618470047741455 -0.264971695306589 0.591673304478809 -0.0960562691137386 0.367322109306873 -0.230686224209796 0.969819790223756 0.00837334830428866 0.308666890563931 -0.184995622947932
"TAS2R1" 1 1 1 "+" 2.43713242569638e-09 0.437670217681951 0.481340763686557 0.114363772048073 -0.350513441765226 0.365836457201072 -0.291684575129896 0.864576312144835 0.0395555843106218 0.852547553014617 0.0329469630696178
"TAS2R10" 1 1 1 "+" 2.43713242569638e-09 0.206304396510011 0.809920689446354 0.784934670849435 0.102800284598316 0.194582675502002 -0.317276220187926 0.835782195153254 -0.0469360628999897 0.560222694403894 0.108531609056458
"TAS2R13" 1 1 1 "-" -2.43713242569638e-13 0.443904676922456 -0.436778211641116 0.935299792859353 -0.0142495107461732 0.907841776939776 0.0247097234318907 0.114039868607238 0.338207263182648 0.726465504093635 -0.0574222406579298
"TAS2R14" 0.738041718570585 0.738041718570585 1 "+" 0.039909190986653 0.873234401826561 0.0840610561838976 0.0309687800196291 0.287624568115661 0.553868565035467 -0.0807309523694316 0.486121402760846 0.136652442036624 0.860492183493413 -0.0299217853978212
"TAS2R16" 0.121863360651319 0.121863360651319 0.424188881592262 "+" 0.0833601688357698 0.944228591708522 0.0406589421817244 0.0756161504515295 -0.418497270842347 0.758586385174327 0.0545859269551453 0.00453102929527819 0.525028863366802 0.86702062268738 0.0300580332871027
"TAS2R19" 0.894864532747909 0.894864532747909 1 "+" 0.0421154883495083 0.00910142500646319 2.03731812783156 0.783902006855421 -0.0576849675460468 0.701297425541322 -0.0693636200077906 0.586539852688945 -0.132941643635403 0.978006221519308 0.00488429794850728
"TAS2R3" 0.815639350065615 0.815639350065615 1 "-" -2.43713242569638e-13 0.663986227337395 -0.305735646584066 0.207265908334638 -0.364755919584861 0.625928893764547 0.0741244451503152 0.336432850694385 0.20278539833734 0.233075011699698 0.210071222500636
"TAS2R38" 0.154411913228253 0.154411913228253 0.476928312412485 "+" 0.0553268570113225 0.0650940300489237 1.13187167949889 0.257478947255173 -0.351377920698595 0.912852280439374 -0.0240028334119094 0.0266422443357371 0.440647078080542 0.186472083972918 -0.215744809115322
"TAS2R39" 1 1 1 "-" -2.43713242569638e-13 0.860926033773781 -0.0988900978675483 0.862002495127267 -0.0370170850495926 0.984403159956277 -0.0048597239461875 0.220486398705825 0.258125007499233 0.783531197229362 0.0462259279829274
"TAS2R4" 0.251729697637105 0.251729697637105 0.613235419926143 "-" -2.43713242569638e-13 0.0681970550730053 -1.14465854310634 0.685325506022628 -0.0962996458049441 0.956275669370363 -0.0119824138442432 0.0109833347138686 0.525761394849147 0.4197737352407 0.152411559305381
"TAS2R40" 0.976639386342392 0.976639386342392 1 "+" 0.14617579381545 0.155191198981918 1.25128144602556 0.714326419614671 -0.0942796110580643 0.3846112298432 0.202188675761919 0.445349825976995 0.164528012508033 0.488963560779667 -0.115183670768651
"TAS2R41" 1 1 1 "+" 0.0113798584746055 0.68108093597267 0.208314604167498 0.325877027516303 -0.274163952599964 0.538846199041033 0.121828377465995 0.511784792556901 0.133545478808875 0.218108662442495 -0.197235400996664
"TAS2R5" 0.102817012374073 0.102817012374073 0.387985229832547 "-" -2.43713242569638e-13 0.317946825457191 -0.568025445977909 0.431390266112159 -0.182363469715346 0.760200090593065 -0.0635776766741643 0.682245995430031 0.102708670819412 0.00103194410567174 0.57951475511355
"TAS2R50" 0.344543654265248 0.344543654265248 0.721175401201401 "+" 2.43713242569638e-09 0.243788089500251 0.925641930497615 0.810937626199727 -0.040400042622564 0.119366142058745 -0.452905208532102 0.209910141683564 0.24846720140155 0.366302513878652 -0.151288038030775
"TAS2R7" 0.0860185766607666 0.0860185766607666 0.355140168633178 "-" -0.135237794318199 0.0424323483874835 -2.04645173943628 0.565414331821269 0.128497798921115 0.50877747955489 -0.0863756390860284 0.183517273119097 0.296807091175801 0.0212694649854304 -0.427630762356006
"TAS2R8" 0.198309433550076 0.198309433550076 0.546511316429655 "+" 0.18069311380865 0.301433743678429 0.663481747508998 0.241639191639078 0.253161950927569 0.88990666930996 -0.03982672135987 0.00523510439222479 0.5041164593893 0.651488877284495 0.0686101675183157
"TAS2R9" 1 1 1 "-" -2.43713242569638e-13 0.949838894086575 -0.0368685374402542 0.93649459983867 -0.0219953712172606 0.840889098286841 0.0427352518068433 0.531259339390963 0.152584481084647 0.504875911436069 0.118022595423878
"TASP1" 0.14340494726914 0.14340494726914 0.459878918185532 "-" -0.189560633095295 0.719481798702571 -0.236409359819535 0.0749026538892618 -0.302657051024454 0.369517801560683 -0.131762148647213 0.0364738322711774 -0.473306954333368 0.459022181351121 0.131118448392201
"TAT" 1 1 1 "+" 0.104498171690636 0.587287870408216 0.417829021253224 0.630673566818618 -0.0826043988213887 0.747242189134926 0.0728215431537027 0.147807301143177 0.297882796924796 0.99178418147034 0.00169499858924959
"TATDN1" 0.716197779251319 0.716197779251319 1 "-" -0.111570489342602 0.171642248054879 -0.697807867996165 0.578484423210723 -0.0403050718868539 0.179256853590937 -0.102694896503364 0.420990201072599 -0.171117138499533 0.782927890894191 0.0496191459133502
"TATDN2" 0.229028393627435 0.229028393627435 0.584204432908195 "+" 0.0476934711518583 0.361163333051947 0.655027001044006 0.936739020596714 -0.0108779335360433 0.0321865010555557 0.191459424401852 0.939915885334908 -0.0163586090312929 0.119928040406286 -0.307003960447492
"TATDN3" 0.00222290525001356 0.00222290525001356 0.0628483925144341 "-" -0.236708991954019 0.539202155593905 -0.328046637466203 0.0108531450788685 -0.307954508727266 0.0163300956965289 -0.355127067757044 0.100581933179381 -0.383796164066466 0.117470733587119 0.274975482393678
"TAX1BP1" 0.363434444554031 0.363434444554031 0.741146506369721 "+" 0.019960132712611 0.216238340534429 0.897782037989817 0.0929299227893778 0.172235403002405 0.310347180083725 0.0390287500144697 0.172622666050178 -0.306619564734902 0.999849065358683 3.61603792653253e-05
"TBATA" 1 1 1 "-" -0.127765449789515 0.243443929248723 -0.675610073347303 0.704303882241159 -0.0737476922934253 0.543391110178068 -0.113693962116849 0.614148512280759 -0.102987077242192 0.678542217198154 -0.0757199800533504
"TBC1D1" 0.0205319286572925 0.0205319286572925 0.178913686436471 "+" 0.152333149060077 0.988363297462979 0.00814233011499684 0.137837645299668 0.140910437381765 0.476681829630811 -0.171925568556901 0.0192291919478665 0.520711392861849 0.0143665251227049 0.45228681207537
"TBC1D10A" 1 1 1 "-" -0.0806921291485909 0.257890470916749 -0.95606798057609 0.816634470356377 -0.0474688364422059 0.834689594141807 0.0196528984301552 0.968331429193073 -0.00854284008212965 0.417957008044316 -0.159971754445336
"TBC1D10B" 1 1 1 "+" 0.116260421664837 0.585002142820736 0.31326540893987 0.745220523665795 0.0435941748468152 0.0990741988139011 0.234734763012022 0.899209418776318 0.0286777062783759 0.874366896669917 -0.0288878323832975
"TBC1D10C" 0.0118018504066026 0.0118018504066026 0.13781957673661 "+" 2.43713242569638e-09 0.119730143663147 1.15665346798205 0.668030185008619 -0.0635115617941891 0.0758260029153592 -0.258125987464349 0.3329125084713 0.207292956093407 0.00306629696065614 -0.535605308292194
"TBC1D12" 0.475475408046611 0.475475408046611 0.851308995810565 "-" -0.20809083398774 0.644365260122861 -0.281530595310372 0.0894078992788872 -0.310551928162125 0.267233553678142 -0.205935260667829 0.328827542363198 -0.218331758782895 0.592560772679837 -0.0974698554671155
"TBC1D13" 1 1 1 "+" 0.00187766268587895 0.580687680932903 0.386441161360076 0.469107013645626 0.148051593678919 0.838630090301696 -0.0440850517298788 0.919457979572841 0.022778545326932 0.422803615494782 -0.151221655541355
"TBC1D14" 0.00846054539673821 0.00846054539673821 0.118285922262651 "+" 2.43713242569638e-09 0.350751625667464 0.752081542510598 0.0871718102080392 -0.220904159818325 0.0126962196178954 -0.490674720789382 0.0844316463637197 -0.389772145756294 0.209264930059207 -0.210558269001485
"TBC1D15" 1 1 1 "+" 0.0611550603247629 0.332760247402339 0.763092299265847 0.315423166993521 0.142388492861649 0.506047463093931 -0.0710399013545165 0.883858227409188 -0.0317435364831507 0.321739914909682 0.190506232025275
"TBC1D16" 0.483097563500159 0.483097563500159 0.85821345402858 "-" -0.18155898438118 0.394634848838586 -0.489641704738354 0.345675152725283 -0.153990099881787 0.555231974496719 -0.0627351490774592 0.488283240689637 -0.150853613529001 0.0469246107511006 -0.406602781066093
"TBC1D17" 0.43575004622692 0.43575004622692 0.815074944075741 "+" 2.43713242569638e-09 0.0241101538603226 1.9173760249264 0.123987822728795 -0.210496820500507 0.510205626852058 -0.127495680696191 0.594715827668353 -0.110703551058529 0.662172460218598 -0.0815324306152509
"TBC1D19" 0.667461856333139 0.667461856333139 1 "+" 0.0886469981681564 0.146272293290804 1.0685674399289 0.666297059106327 0.0574703664054486 0.163696141093906 0.13536480690264 0.40626736781565 -0.172766904297092 0.782079529538772 0.0499087084143949
